0 0
452 7,97655002415169
453 7,87630081194938
454 7,77493040233878
455 7,67243530295722
456 7,5688120475061
457 7,46405719603827
458 7,35816733524485
459 7,25113907874127
460 7,14296906735279
461 7,03365396939912
462 6,9231904809784
463 6,81157532625038
464 6,69880525771876
465 6,58487705651272
466 6,46978753266757
467 6,35353352540447
468 6,23611190340929
469 6,1175195651104
470 5,99775343895561
471 5,87681048368794
472 5,75468768862042
473 5,63138207390981
474 5,50689069082918
475 5,38121062203932
476 5,25433898185903
477 5,12627291653415
478 4,99700960450539
479 4,86654625667486
480 4,7348801166713
481 4,602008461114
482 4,46792859987533
483 4,33263787634189
484 4,19613366767422
485 4,05841338506505
486 3,91947447399604
487 3,77931441449308
488 3,63793072137992
489 3,49532094453026
490 3,35148266911828
491 3,20641351586742
492 3,06011114129754
493 2,91257323797033
494 2,76379753473305
495 2,61378179696034
496 2,46252382679442
497 2,31002146338323
498 2,1562725831169
499 2,00127509986216
